Index,Case_Name,i_h2i_rate,i_h2_temp,i_ngi_rate,i_ng_temp,i_pci_rate,i_wpi_rate,i_sgi_rate,i_sgi_COH2ratio,i_sgi_ReProRatio,i_o2_volfract,i_hbtemp,i_wind_rt,i_blastH2O,i_BdnH2O,o_tuy_velo,o_tuy_temp,o_burn,o_fta,o_coke_rt,o_hmt,o_delp,o_tgt,o_co_vf,o_co2_vf,o_h2_vf,o_n2_vf,o_co_util,o_h2_util,o_co2_sollos,o_h2o_sollos,o_feo_sollos,o_hm_rt,o_mw_rt,o_wf_rt,o_hm_h2share,o_mw_h2share,o_wf_h2share,o_prod_rt
837,H2-20_PCI-0_WPI-0_NG-90_O2-24_NGT-300_H2T-300_HBT-1480_WR-195,20,300,90,300,0,0,0,0,0,24,1480,195,5.8,7,0,0,0,1.96E+03,3.74E+02,1181.26,1.25E+05,1.11E+02,1.96E-01,2.08E-01,1.26E-01,4.69E-01,5.15E+01,4.49E+01,1.22E+01,1.66E+01,31.15132,2.26E+02,4.86E+02,1.35E+03,4.53E+01,1.98E+01,6.23E+01,7.46E+03
838,H2-40_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-900_HBT-1480_WR-195,40,900,0,0,0,0,0,0,0,21,1480,195,5.8,7,0,0,0,2.24E+03,4.10E+02,1103.83,1.01E+05,1.12E+02,1.86E-01,1.96E-01,1.21E-01,4.97E-01,5.13E+01,4.55E+01,1.65E+01,2.00E+01,32.44338,2.20E+02,4.74E+02,1.30E+03,4.50E+01,2.12E+01,6.30E+01,7.27E+03
839,H2-0_PCI-41_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1600_WR-230,0,0,0,300,41,0,0,0,0,21,1600,230,5.8,7,0,0,0,2.23E+03,4.55E+02,1816.43,1.43E+05,1.13E+02,2.23E-01,2.24E-01,1.72E-02,5.36E-01,5.01E+01,4.68E+01,4.23E+01,6.28E+00,60.66671,2.38E+02,5.14E+02,1.48E+03,6.37E+00,5.74E+00,2.47E+01,7.89E+03
840,H2-0_PCI-0_WPI-0_NG-100_O2-21_NGT-300_H2T-0_HBT-1480_WR-160,0,0,100,300,0,0,0,0,0,21,1480,160,5.8,7,0,0,0,1.91E+03,3.56E+02,1183.79,1.12E+05,1.13E+02,1.82E-01,2.01E-01,9.93E-02,5.17E-01,5.24E+01,4.36E+01,1.25E+01,1.61E+01,34.26525,1.57E+02,3.40E+02,9.16E+02,4.00E+01,1.76E+01,5.67E+01,5.21E+03
841,H2-30_PCI-0_WPI-0_NG-80_O2-24_NGT-300_H2T-300_HBT-1480_WR-195,30,300,80,300,0,0,0,0,0,24,1480,195,5.8,7,0,0,0,1.94E+03,3.64E+02,1049.20,1.43E+05,1.13E+02,1.89E-01,2.04E-01,1.42E-01,4.65E-01,5.20E+01,4.58E+01,1.09E+01,1.68E+01,23.74951,2.32E+02,5.00E+02,1.40E+03,4.99E+01,2.24E+01,6.55E+01,7.67E+03
842,H2-30_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-900_HBT-1480_WR-195,30,900,0,0,0,0,0,0,0,21,1480,195,5.8,7,0,0,0,2.25E+03,4.37E+02,1335.94,9.59E+04,1.14E+02,1.91E-01,2.02E-01,9.80E-02,5.09E-01,5.13E+01,4.49E+01,2.02E+01,2.03E+01,35.97285,2.06E+02,4.43E+02,1.19E+03,3.85E+01,1.78E+01,5.73E+01,6.80E+03
843,H2-0_PCI-200_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1480_WR-230,0,0,0,300,200,0,0,0,0,21,1480,230,5.8,7,0,0,0,3.12E+03,3.32E+02,1047.89,1.83E+05,1.15E+02,2.16E-01,2.35E-01,3.62E-02,5.12E-01,5.21E+01,4.95E+01,4.04E+01,1.40E+01,53.031282,2.84E+02,6.13E+02,1.80E+03,1.40E+01,1.02E+01,4.17E+01,9.41E+03
844,H2-0_PCI-0_WPI-0_NG-41_O2-21_NGT-300_H2T-0_HBT-1200_WR-160,0,0,41,300,0,0,0,0,0,21,1200,160,5.8,7,0,0,0,2.00E+03,4.59E+02,1261.15,8.13E+04,1.15E+02,1.97E-01,2.08E-01,4.94E-02,5.45E-01,5.13E+01,4.36E+01,2.09E+01,1.22E+01,42.87155,1.38E+02,2.98E+02,7.78E+02,2.11E+01,1.20E+01,3.93E+01,4.56E+03
845,H2-30_PCI-0_WPI-0_NG-40_O2-24_NGT-300_H2T-300_HBT-1480_WR-195,30,300,40,300,0,0,0,0,0,24,1480,195,5.8,7,0,0,0,2.04E+03,4.15E+02,1304.82,1.18E+05,1.15E+02,1.99E-01,2.05E-01,1.23E-01,4.74E-01,5.08E+01,4.46E+01,1.32E+01,1.70E+01,29.41364,2.17E+02,4.67E+02,1.28E+03,4.47E+01,1.95E+01,6.01E+01,7.16E+03
846,H2-0_PCI-125_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1480_WR-195,0,0,0,300,125,0,0,0,0,21,1480,195,5.8,7,0,0,0,2.10E+03,3.80E+02,1140.79,1.27E+05,1.15E+02,2.31E-01,2.18E-01,3.18E-02,5.19E-01,4.86E+01,4.62E+01,3.43E+01,9.61E+00,67.050062,2.17E+02,4.69E+02,1.34E+03,1.21E+01,9.02E+00,3.72E+01,7.19E+03
847,H2-0_PCI-150_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1600_WR-230,0,0,0,300,150,0,0,0,0,21,1600,230,5.8,7,0,0,0,2.12E+03,3.67E+02,1377.94,1.67E+05,1.15E+02,2.20E-01,2.30E-01,3.04E-02,5.20E-01,5.11E+01,4.91E+01,3.57E+01,1.01E+01,62.225983,2.69E+02,5.81E+02,1.69E+03,1.23E+01,9.15E+00,3.83E+01,8.91E+03
848,H2-10_PCI-0_WPI-0_NG-60_O2-24_NGT-300_H2T-300_HBT-1480_WR-195,10,300,60,300,0,0,0,0,0,24,1480,195,5.8,7,0,0,0,2.15E+03,4.33E+02,1610.46,1.01E+05,1.16E+02,2.12E-01,2.16E-01,8.42E-02,4.88E-01,5.06E+01,4.39E+01,2.09E+01,1.70E+01,36.70188,2.06E+02,4.45E+02,1.19E+03,3.23E+01,1.47E+01,5.04E+01,6.83E+03
849,H2-0_PCI-125_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1600_WR-195,0,0,0,300,125,0,0,0,0,21,1600,195,5.8,7,0,0,0,2.13E+03,3.83E+02,1314.47,1.28E+05,1.16E+02,2.33E-01,2.16E-01,3.19E-02,5.19E-01,4.82E+01,4.60E+01,3.42E+01,9.52E+00,68.353776,2.16E+02,4.66E+02,1.33E+03,1.21E+01,9.03E+00,3.74E+01,7.16E+03
850,H2-0_PCI-40_WPI-0_NG-10_O2-21_NGT-300_H2T-0_HBT-1480_WR-230,0,0,10,300,40,0,0,0,0,21,1480,230,5.8,7,0,0,0,2.40E+03,4.43E+02,1511.03,1.44E+05,1.16E+02,2.23E-01,2.22E-01,2.26E-02,5.32E-01,4.99E+01,4.76E+01,4.04E+01,8.32E+00,59.989881,2.43E+02,5.26E+02,1.52E+03,8.81E+00,7.52E+00,3.10E+01,8.07E+03
851,H2-20_PCI-0_WPI-0_NG-50_O2-24_NGT-300_H2T-300_HBT-1480_WR-195,20,300,50,300,0,0,0,0,0,24,1480,195,5.8,7,0,0,0,2.09E+03,4.24E+02,1471.90,1.05E+05,1.17E+02,2.04E-01,2.10E-01,1.04E-01,4.81E-01,5.08E+01,4.41E+01,1.62E+01,1.68E+01,32.86715,2.11E+02,4.54E+02,1.23E+03,3.89E+01,1.73E+01,5.53E+01,6.97E+03
852,H2-0_PCI-0_WPI-0_NG-60_O2-21_NGT-300_H2T-0_HBT-1200_WR-160,0,0,60,300,0,0,0,0,0,21,1200,160,5.8,7,0,0,0,1.91E+03,4.25E+02,1137.64,9.14E+04,1.17E+02,1.91E-01,2.04E-01,6.71E-02,5.38E-01,5.17E+01,4.29E+01,1.66E+01,1.40E+01,37.53208,1.41E+02,3.06E+02,8.09E+02,2.84E+01,1.43E+01,4.61E+01,4.69E+03
853,H2-0_PCI-0_WPI-0_NG-120_O2-21_NGT-300_H2T-0_HBT-1600_WR-160,0,0,120,300,0,0,0,0,0,21,1600,160,5.8,7,0,0,0,1.91E+03,3.30E+02,1167.31,9.46E+04,1.17E+02,1.82E-01,1.96E-01,1.15E-01,5.07E-01,5.18E+01,4.32E+01,1.24E+01,1.81E+01,30.9361,1.63E+02,3.53E+02,9.56E+02,4.44E+01,1.93E+01,5.99E+01,5.41E+03
854,H2-0_PCI-0_WPI-0_NG-120_O2-27_NGT-300_H2T-0_HBT-1480_WR-230,0,0,120,300,0,0,0,0,0,27,1480,230,5.8,7,0,0,0,2.21E+03,4.26E+02,1935.12,1.37E+05,1.17E+02,2.29E-01,2.28E-01,8.20E-02,4.60E-01,4.99E+01,4.38E+01,2.23E+01,1.61E+01,32.29131,2.57E+02,5.55E+02,1.58E+03,2.80E+01,1.48E+01,4.89E+01,8.51E+03
855,H2-0_PCI-125_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1600_WR-230,0,0,0,300,125,0,0,0,0,21,1600,230,5.8,7,0,0,0,2.13E+03,3.86E+02,1484.63,1.65E+05,1.17E+02,2.21E-01,2.27E-01,2.75E-02,5.24E-01,5.06E+01,4.89E+01,3.72E+01,9.28E+00,61.337263,2.60E+02,5.62E+02,1.64E+03,1.08E+01,8.66E+00,3.60E+01,8.63E+03
856,H2-20_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-900_HBT-1480_WR-195,20,900,0,0,0,0,0,0,0,21,1480,195,5.8,7,0,0,0,2.28E+03,4.64E+02,1625.21,8.70E+04,1.18E+02,1.98E-01,2.06E-01,7.18E-02,5.24E-01,5.10E+01,4.41E+01,2.31E+01,1.66E+01,42.30315,1.91E+02,4.13E+02,1.10E+03,2.91E+01,1.44E+01,4.94E+01,6.34E+03
857,H2-20_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-600_HBT-1480_WR-195,20,600,0,0,0,0,0,0,0,21,1480,195,5.8,7,0,0,0,2.23E+03,4.65E+02,1580.28,9.36E+04,1.20E+02,1.96E-01,2.07E-01,7.17E-02,5.26E-01,5.13E+01,4.42E+01,2.35E+01,1.72E+01,40.10995,1.90E+02,4.10E+02,1.08E+03,2.93E+01,1.44E+01,4.88E+01,6.29E+03
858,H2-0_PCI-0_WPI-0_NG-100_O2-24_NGT-300_H2T-0_HBT-1600_WR-195,0,0,100,300,0,0,0,0,0,24,1600,195,5.8,7,0,0,0,2.17E+03,4.08E+02,1782.68,1.01E+05,1.20E+02,2.13E-01,2.15E-01,8.29E-02,4.89E-01,5.03E+01,4.33E+01,1.98E+01,1.58E+01,38.13793,2.05E+02,4.43E+02,1.24E+03,3.06E+01,1.53E+01,5.00E+01,6.80E+03
859,H2-0_PCI-0_WPI-0_NG-120_O2-24_NGT-300_H2T-0_HBT-1200_WR-160,0,0,120,300,0,0,0,0,0,24,1200,160,5.8,7,0,0,0,1.82E+03,3.61E+02,1021.08,9.98E+04,1.20E+02,1.95E-01,2.04E-01,1.17E-01,4.84E-01,5.12E+01,4.20E+01,9.47E+00,1.47E+01,24.801215,1.60E+02,3.46E+02,9.42E+02,4.27E+01,1.88E+01,5.48E+01,5.31E+03
860,H2-0_PCI-200_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1600_WR-230,0,0,0,300,200,0,0,0,0,21,1600,230,5.8,7,0,0,0,2.10E+03,3.33E+02,1211.34,1.82E+05,1.21E+02,2.19E-01,2.32E-01,3.62E-02,5.13E-01,5.14E+01,4.95E+01,3.86E+01,1.32E+01,55.578848,2.82E+02,6.08E+02,1.79E+03,1.44E+01,1.04E+01,4.28E+01,9.33E+03
861,H2-0_PCI-0_WPI-0_NG-60_O2-24_NGT-300_H2T-0_HBT-1600_WR-230,0,0,60,300,0,0,0,0,0,24,1600,230,5.8,7,0,0,0,2.41E+03,4.58E+02,2141.10,1.29E+05,1.21E+02,2.23E-01,2.27E-01,4.74E-02,5.04E-01,5.04E+01,4.56E+01,2.97E+01,1.25E+01,43.02676,2.38E+02,5.13E+02,1.45E+03,1.77E+01,1.16E+01,4.04E+01,7.87E+03
862,H2-0_PCI-0_WPI-0_NG-41_O2-24_NGT-300_H2T-0_HBT-1600_WR-230,0,0,41,300,0,0,0,0,0,24,1600,230,5.8,7,0,0,0,2.51E+03,4.83E+02,2253.17,1.33E+05,1.21E+02,2.32E-01,2.23E-01,3.62E-02,5.08E-01,4.90E+01,4.58E+01,3.32E+01,1.04E+01,46.75121,2.31E+02,5.00E+02,1.42E+03,1.33E+01,1.01E+01,3.55E+01,7.66E+03
863,H2-0_PCI-90_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1200_WR-230,0,0,0,300,90,0,0,0,0,21,1200,230,5.8,7,0,0,0,2.03E+03,4.14E+02,1002.19,1.55E+05,1.22E+02,2.22E-01,2.25E-01,2.37E-02,5.29E-01,5.04E+01,4.73E+01,3.91E+01,8.22E+00,61.583002,2.50E+02,5.41E+02,1.57E+03,9.15E+00,7.55E+00,3.17E+01,8.30E+03
864,H2-0_PCI-0_WPI-0_NG-80_O2-21_NGT-300_H2T-0_HBT-1600_WR-195,0,0,80,300,0,0,0,0,0,21,1600,195,5.8,7,0,0,0,2.13E+03,4.02E+02,1525.54,9.72E+04,1.22E+02,1.99E-01,2.10E-01,6.90E-02,5.22E-01,5.13E+01,4.45E+01,2.27E+01,1.58E+01,46.42849,1.98E+02,4.28E+02,1.19E+03,2.74E+01,1.44E+01,4.95E+01,6.57E+03
865,H2-0_PCI-0_WPI-0_NG-60_O2-21_NGT-300_H2T-0_HBT-1480_WR-160,0,0,60,300,0,0,0,0,0,21,1480,160,5.8,7,0,0,0,2.08E+03,4.26E+02,1444.17,6.83E+04,1.22E+02,1.99E-01,2.03E-01,6.71E-02,5.31E-01,5.06E+01,4.23E+01,1.95E+01,1.40E+01,44.80572,1.47E+02,3.17E+02,8.29E+02,2.74E+01,1.39E+01,4.45E+01,4.86E+03
866,H2-0_PCI-0_WPI-0_NG-80_O2-24_NGT-300_H2T-0_HBT-1600_WR-230,0,0,80,300,0,0,0,0,0,24,1600,230,5.8,7,0,0,0,2.32E+03,4.39E+02,2073.26,1.35E+05,1.23E+02,2.18E-01,2.23E-01,5.89E-02,5.00E-01,5.06E+01,4.56E+01,2.72E+01,1.46E+01,38.34221,2.39E+02,5.17E+02,1.47E+03,2.19E+01,1.35E+01,4.48E+01,7.94E+03
867,H2-30_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-600_HBT-1480_WR-195,30,600,0,0,0,0,0,0,0,21,1480,195,5.8,7,0,0,0,2.16E+03,4.43E+02,1332.40,9.10E+04,1.24E+02,1.91E-01,1.96E-01,1.00E-01,5.12E-01,5.06E+01,4.35E+01,1.81E+01,1.88E+01,36.01081,1.98E+02,4.28E+02,1.15E+03,3.86E+01,1.78E+01,5.68E+01,6.56E+03
868,H2-0_PCI-0_WPI-0_NG-70_O2-24_NGT-300_H2T-0_HBT-1480_WR-195,0,0,70,300,0,0,0,0,0,24,1480,195,5.8,7,0,0,0,2.22E+03,4.43E+02,1794.65,1.03E+05,1.25E+02,2.20E-01,2.21E-01,6.25E-02,4.97E-01,5.02E+01,4.38E+01,2.45E+01,1.43E+01,41.89289,2.00E+02,4.31E+02,1.15E+03,2.44E+01,1.28E+01,4.35E+01,6.61E+03
869,H2-20_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-300_HBT-1480_WR-195,20,300,0,0,0,0,0,0,0,21,1480,195,5.8,7,0,0,0,2.19E+03,4.70E+02,1557.05,8.87E+04,1.25E+02,1.97E-01,2.03E-01,7.25E-02,5.27E-01,5.08E+01,4.36E+01,2.23E+01,1.67E+01,40.71098,1.86E+02,4.02E+02,1.06E+03,2.92E+01,1.47E+01,4.86E+01,6.16E+03
870,H2-10_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-1200_HBT-1480_WR-195,10,1200,0,0,0,0,0,0,0,21,1480,195,5.8,7,0,0,0,2.38E+03,4.89E+02,1886.37,8.57E+04,1.25E+02,2.06E-01,2.13E-01,4.20E-02,5.39E-01,5.08E+01,4.50E+01,2.79E+01,1.16E+01,50.65424,1.82E+02,3.93E+02,1.04E+03,1.76E+01,1.10E+01,3.81E+01,6.03E+03
871,H2-0_PCI-0_WPI-0_NG-100_O2-27_NGT-300_H2T-0_HBT-1200_WR-195,0,0,100,300,0,0,0,0,0,27,1200,195,5.8,7,0,0,0,2.05E+03,4.44E+02,1665.12,1.01E+05,1.26E+02,2.31E-01,2.18E-01,8.45E-02,4.67E-01,4.86E+01,4.17E+01,1.73E+01,1.37E+01,31.00876,1.99E+02,4.30E+02,1.20E+03,2.89E+01,1.54E+01,4.62E+01,6.59E+03
872,H2-0_PCI-150_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1480_WR-230,0,0,0,300,150,0,0,0,0,21,1480,230,5.8,7,0,0,0,2.07E+03,3.70E+02,1219.59,1.74E+05,1.27E+02,2.22E-01,2.26E-01,3.04E-02,5.21E-01,5.04E+01,4.92E+01,3.79E+01,1.08E+01,59.343373,2.64E+02,5.71E+02,1.66E+03,1.22E+01,9.55E+00,3.87E+01,8.76E+03
873,H2-0_PCI-175_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1600_WR-230,0,0,0,300,175,0,0,0,0,21,1600,230,5.8,7,0,0,0,2.10E+03,3.55E+02,1301.74,1.79E+05,1.27E+02,2.25E-01,2.25E-01,3.38E-02,5.17E-01,5.00E+01,4.87E+01,3.69E+01,1.15E+01,60.691546,2.70E+02,5.83E+02,1.70E+03,1.31E+01,1.01E+01,4.07E+01,8.95E+03
874,H2-0_PCI-70_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1200_WR-230,0,0,0,300,70,0,0,0,0,21,1200,230,5.8,7,0,0,0,2.06E+03,4.34E+02,1060.89,1.53E+05,1.27E+02,2.25E-01,2.21E-01,2.15E-02,5.32E-01,4.96E+01,4.59E+01,4.12E+01,7.54E+00,61.692994,2.43E+02,5.24E+02,1.50E+03,7.92E+00,6.83E+00,2.86E+01,8.04E+03
875,H2-10_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-900_HBT-1480_WR-195,10,900,0,0,0,0,0,0,0,21,1480,195,5.8,7,0,0,0,2.36E+03,4.91E+02,1865.99,8.57E+04,1.27E+02,2.06E-01,2.11E-01,4.23E-02,5.40E-01,5.06E+01,4.48E+01,2.81E+01,1.17E+01,49.83893,1.81E+02,3.90E+02,1.03E+03,1.75E+01,1.11E+01,3.80E+01,5.98E+03
876,H2-30_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-300_HBT-1480_WR-195,30,300,0,0,0,0,0,0,0,21,1480,195,5.8,7,0,0,0,2.09E+03,4.46E+02,1302.38,1.02E+05,1.27E+02,1.90E-01,1.94E-01,1.01E-01,5.15E-01,5.06E+01,4.32E+01,1.66E+01,1.81E+01,35.06348,1.94E+02,4.19E+02,1.11E+03,3.89E+01,1.80E+01,5.62E+01,6.42E+03
877,H2-0_PCI-90_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1480_WR-230,0,0,0,300,90,0,0,0,0,21,1480,230,5.8,7,0,0,0,2.14E+03,4.15E+02,1407.77,1.55E+05,1.28E+02,2.23E-01,2.24E-01,2.38E-02,5.29E-01,5.01E+01,4.70E+01,4.20E+01,9.01E+00,58.237985,2.50E+02,5.41E+02,1.56E+03,9.14E+00,7.60E+00,3.18E+01,8.29E+03
878,H2-10_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-600_HBT-1480_WR-195,10,600,0,0,0,0,0,0,0,21,1480,195,5.8,7,0,0,0,2.33E+03,4.92E+02,1844.28,8.80E+04,1.28E+02,2.06E-01,2.12E-01,4.22E-02,5.41E-01,5.07E+01,4.48E+01,2.79E+01,1.17E+01,49.56347,1.80E+02,3.88E+02,1.02E+03,1.76E+01,1.11E+01,3.78E+01,5.95E+03
879,H2-0_PCI-0_WPI-0_NG-41_O2-27_NGT-300_H2T-0_HBT-1200_WR-230,0,0,41,300,0,0,0,0,0,27,1200,230,5.8,7,0,0,0,2.35E+03,5.26E+02,2142.82,1.30E+05,1.28E+02,2.54E-01,2.23E-01,3.74E-02,4.86E-01,4.69E+01,4.36E+01,2.99E+01,9.18E+00,40.22574,2.23E+02,4.81E+02,1.36E+03,1.28E+01,9.69E+00,3.24E+01,7.39E+03
880,H2-0_PCI-200_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1200_WR-230,0,0,0,300,200,0,0,0,0,21,1200,230,5.8,7,0,0,0,1.98E+03,3.35E+02,664.06,1.82E+05,1.30E+02,2.21E-01,2.29E-01,3.62E-02,5.13E-01,5.10E+01,4.95E+01,3.67E+01,1.26E+01,58.157618,2.80E+02,6.04E+02,1.78E+03,1.45E+01,1.06E+01,4.32E+01,9.27E+03
881,H2-10_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-300_HBT-1480_WR-195,10,300,0,0,0,0,0,0,0,21,1480,195,5.8,7,0,0,0,2.31E+03,4.94E+02,1840.93,8.99E+04,1.30E+02,2.06E-01,2.10E-01,4.21E-02,5.42E-01,5.05E+01,4.49E+01,2.73E+01,1.16E+01,49.24074,1.78E+02,3.84E+02,1.01E+03,1.78E+01,1.13E+01,3.77E+01,5.89E+03
882,H2-0_PCI-0_WPI-0_NG-90_O2-24_NGT-300_H2T-0_HBT-1480_WR-195,0,0,90,300,0,0,0,0,0,24,1480,195,5.8,7,0,0,0,2.13E+03,4.23E+02,1695.72,1.01E+05,1.30E+02,2.16E-01,2.15E-01,7.68E-02,4.92E-01,4.99E+01,4.35E+01,2.15E+01,1.59E+01,38.7628,2.01E+02,4.33E+02,1.16E+03,2.92E+01,1.46E+01,4.80E+01,6.65E+03
883,H2-0_PCI-70_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1600_WR-230,0,0,0,300,70,0,0,0,0,21,1600,230,5.8,7,0,0,0,2.23E+03,4.34E+02,1678.55,1.52E+05,1.30E+02,2.26E-01,2.21E-01,2.14E-02,5.32E-01,4.95E+01,4.59E+01,4.01E+01,7.28E+00,62.772864,2.43E+02,5.24E+02,1.51E+03,7.98E+00,6.94E+00,2.90E+01,8.05E+03
884,H2-10_PCI-0_WPI-0_NG-80_O2-24_NGT-300_H2T-300_HBT-1480_WR-195,10,300,80,300,0,0,0,0,0,24,1480,195,5.8,7,0,0,0,2.07E+03,4.14E+02,1516.44,1.11E+05,1.30E+02,2.10E-01,2.09E-01,9.89E-02,4.83E-01,4.99E+01,4.30E+01,1.74E+01,1.68E+01,35.21352,2.06E+02,4.45E+02,1.20E+03,3.65E+01,1.66E+01,5.32E+01,6.82E+03
885,H2-0_PCI-175_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1480_WR-230,0,0,0,300,175,0,0,0,0,21,1480,230,5.8,7,0,0,0,2.06E+03,3.55E+02,1130.27,1.80E+05,1.31E+02,2.25E-01,2.24E-01,3.37E-02,5.17E-01,4.98E+01,4.88E+01,3.62E+01,1.13E+01,61.683026,2.69E+02,5.81E+02,1.69E+03,1.32E+01,1.02E+01,4.09E+01,8.92E+03
886,H2-0_PCI-150_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1200_WR-230,0,0,0,300,150,0,0,0,0,21,1200,230,5.8,7,0,0,0,1.99E+03,3.72E+02,805.28,1.74E+05,1.32E+02,2.25E-01,2.24E-01,3.07E-02,5.21E-01,4.99E+01,4.86E+01,3.85E+01,1.11E+01,59.784167,2.63E+02,5.68E+02,1.64E+03,1.23E+01,9.60E+00,3.88E+01,8.71E+03
887,H2-0_PCI-0_WPI-0_NG-120_O2-24_NGT-300_H2T-0_HBT-1600_WR-195,0,0,120,300,0,0,0,0,0,24,1600,195,5.8,7,0,0,0,2.10E+03,3.92E+02,1702.56,1.07E+05,1.35E+02,2.12E-01,2.07E-01,9.80E-02,4.84E-01,4.94E+01,4.23E+01,1.79E+01,1.71E+01,34.1299,2.03E+02,4.40E+02,1.23E+03,3.45E+01,1.72E+01,5.31E+01,6.75E+03
888,H2-0_PCI-0_WPI-0_NG-80_O2-27_NGT-300_H2T-0_HBT-1200_WR-230,0,0,80,300,0,0,0,0,0,27,1200,230,5.8,7,0,0,0,2.18E+03,4.88E+02,1952.54,1.33E+05,1.37E+02,2.45E-01,2.18E-01,6.13E-02,4.76E-01,4.70E+01,4.29E+01,2.45E+01,1.27E+01,34.70867,2.27E+02,4.90E+02,1.38E+03,2.03E+01,1.37E+01,4.15E+01,7.52E+03
889,H2-0_PCI-0_WPI-0_NG-41_O2-21_NGT-300_H2T-0_HBT-1600_WR-195,0,0,41,300,0,0,0,0,0,21,1600,195,5.8,7,0,0,0,2.33E+03,4.66E+02,1949.49,9.50E+04,1.37E+02,2.11E-01,2.08E-01,4.24E-02,5.39E-01,4.97E+01,4.43E+01,2.91E+01,1.17E+01,50.4181,1.78E+02,3.84E+02,1.05E+03,1.65E+01,1.15E+01,3.81E+01,5.89E+03
890,H2-0_PCI-0_WPI-0_NG-100_O2-24_NGT-300_H2T-0_HBT-1600_WR-230,0,0,100,300,0,0,0,0,0,24,1600,230,5.8,7,0,0,0,2.24E+03,4.27E+02,1965.95,1.39E+05,1.38E+02,2.21E-01,2.13E-01,7.21E-02,4.94E-01,4.91E+01,4.40E+01,2.49E+01,1.63E+01,37.09739,2.38E+02,5.15E+02,1.46E+03,2.56E+01,1.52E+01,4.86E+01,7.90E+03
891,H2-0_PCI-41_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1480_WR-230,0,0,0,300,41,0,0,0,0,21,1480,230,5.8,7,0,0,0,2.17E+03,4.72E+02,1650.58,1.54E+05,1.38E+02,2.35E-01,2.10E-01,1.81E-02,5.37E-01,4.72E+01,4.36E+01,4.14E+01,5.86E+00,65.856399,2.26E+02,4.89E+02,1.40E+03,6.16E+00,5.88E+00,2.48E+01,7.51E+03
892,H2-0_PCI-125_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1200_WR-230,0,0,0,300,125,0,0,0,0,21,1200,230,5.8,7,0,0,0,2.00E+03,3.96E+02,882.37,1.68E+05,1.38E+02,2.30E-01,2.17E-01,2.83E-02,5.24E-01,4.86E+01,4.72E+01,3.76E+01,9.57E+00,63.819678,2.52E+02,5.45E+02,1.58E+03,1.08E+01,9.01E+00,3.65E+01,8.36E+03
893,H2-0_PCI-0_WPI-0_NG-60_O2-27_NGT-300_H2T-0_HBT-1200_WR-230,0,0,60,300,0,0,0,0,0,27,1200,230,5.8,7,0,0,0,2.26E+03,5.09E+02,2071.21,1.28E+05,1.38E+02,2.49E-01,2.20E-01,4.95E-02,4.81E-01,4.69E+01,4.27E+01,2.56E+01,1.05E+01,38.60936,2.23E+02,4.82E+02,1.37E+03,1.64E+01,1.19E+01,3.72E+01,7.40E+03
894,H2-0_PCI-0_WPI-0_NG-150_O2-27_NGT-300_H2T-0_HBT-1480_WR-195,0,0,150,300,0,0,0,0,0,27,1480,195,5.8,7,0,0,0,2.00E+03,3.86E+02,1603.42,1.28E+05,1.39E+02,2.25E-01,2.13E-01,1.17E-01,4.46E-01,4.86E+01,4.19E+01,1.49E+01,1.64E+01,31.1348,2.19E+02,4.71E+02,1.30E+03,3.91E+01,1.75E+01,5.47E+01,7.23E+03
